#,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Agresividad,Resistencia,Movilidad,Especialista ofensivo,Especialista defensivo,Balanceado
626,Bouffalant,Normal,,490,95,110,95,40,95,55,5,False,0.30612244897959184,0.5816326530612245,0.11224489795918367,0.14285714285714285,0.0,25.110865288865607
627,Rufflet,Normal,Flying,350,70,83,50,37,50,60,5,False,0.34285714285714286,0.4857142857142857,0.17142857142857143,0.13142857142857142,0.0,14.95177432800387
628,Braviary,Normal,Flying,510,100,123,75,57,75,80,5,False,0.35294117647058826,0.49019607843137253,0.1568627450980392,0.12941176470588237,0.0,21.1266025033211
629,Vullaby,Dark,Flying,370,70,55,75,45,65,60,5,False,0.2702702702702703,0.5675675675675675,0.16216216216216217,0.02702702702702703,0.02702702702702703,9.860132971832693
630,Mandibuzz,Dark,Flying,510,110,65,105,55,95,80,5,False,0.23529411764705882,0.6078431372549019,0.1568627450980392,0.0196078431372549,0.0196078431372549,20.207259421636902
631,Heatmor,Fire,,484,85,97,66,105,66,65,5,False,0.41735537190082644,0.44834710743801653,0.13429752066115702,0.01652892561983471,0.0,16.090024514862893
632,Durant,Bug,Steel,484,58,109,112,48,48,109,5,False,0.3243801652892562,0.45041322314049587,0.22520661157024793,0.12603305785123967,0.1322314049586777,29.539051365193764
633,Deino,Dark,Dragon,300,52,65,50,45,50,38,5,False,0.36666666666666664,0.5066666666666667,0.12666666666666668,0.06666666666666667,0.0,8.144527815247077
634,Zweilous,Dark,Dragon,420,72,85,70,65,70,58,5,False,0.35714285714285715,0.5047619047619047,0.1380952380952381,0.047619047619047616,0.0,8.144527815247077
635,Hydreigon,Dark,Dragon,600,92,105,90,125,90,98,5,False,0.38333333333333336,0.4533333333333333,0.16333333333333333,0.03333333333333333,0.0,12.36931687685298
636,Larvesta,Bug,Fire,360,55,85,55,50,55,60,5,False,0.375,0.4583333333333333,0.16666666666666666,0.09722222222222222,0.0,11.547005383792516
637,Volcarona,Bug,Fire,550,85,60,65,135,105,100,5,False,0.35454545454545455,0.4636363636363636,0.18181818181818182,0.13636363636363635,0.07272727272727272,25.44056253745625
638,Cobalion,Steel,Fighting,580,91,90,129,90,72,108,5,True,0.3103448275862069,0.503448275862069,0.18620689655172415,0.0,0.09827586206896552,17.810733343190062
639,Terrakion,Rock,Fighting,580,91,129,90,72,90,108,5,True,0.34655172413793106,0.4672413793103448,0.18620689655172415,0.09827586206896552,0.0,17.810733343190062
640,Virizion,Grass,Fighting,580,91,90,72,90,129,108,5,True,0.3103448275862069,0.503448275862069,0.18620689655172415,0.0,0.09827586206896552,17.810733343190062
641,TornadusIncarnate Forme,Flying,,580,79,115,70,125,80,111,5,True,0.41379310344827586,0.39482758620689656,0.19137931034482758,0.017241379310344827,0.017241379310344827,20.997354330698162
641,TornadusTherian Forme,Flying,,580,79,100,80,110,90,121,5,True,0.3620689655172414,0.42931034482758623,0.20862068965517241,0.017241379310344827,0.017241379310344827,15.358674711344362
642,ThundurusIncarnate Forme,Electric,Flying,580,79,115,70,125,80,111,5,True,0.41379310344827586,0.39482758620689656,0.19137931034482758,0.017241379310344827,0.017241379310344827,20.997354330698162
642,ThundurusTherian Forme,Electric,Flying,580,79,105,70,145,80,101,5,True,0.43103448275862066,0.39482758620689656,0.17413793103448275,0.06896551724137931,0.017241379310344827,24.917642121374342
643,Reshiram,Dragon,Fire,680,100,120,100,150,120,90,5,True,0.39705882352941174,0.47058823529411764,0.1323529411764706,0.04411764705882353,0.029411764705882353,19.72026594366539
644,Zekrom,Dragon,Electric,680,100,150,120,120,100,90,5,True,0.39705882352941174,0.47058823529411764,0.1323529411764706,0.04411764705882353,0.029411764705882353,19.72026594366539
645,LandorusIncarnate Forme,Ground,Flying,600,89,125,90,115,80,101,5,True,0.4,0.43166666666666664,0.16833333333333333,0.016666666666666666,0.016666666666666666,15.663120165960974
645,LandorusTherian Forme,Ground,Flying,600,89,145,90,105,80,91,5,True,0.4166666666666667,0.43166666666666664,0.15166666666666667,0.06666666666666667,0.016666666666666666,21.416504538945347
646,Kyurem,Dragon,Ice,660,125,130,90,130,90,95,5,True,0.3939393939393939,0.4621212121212121,0.14393939393939395,0.0,0.0,18.484227510682363
646,KyuremBlack Kyurem,Dragon,Ice,700,125,170,100,120,90,95,5,True,0.4142857142857143,0.45,0.1357142857142857,0.07142857142857142,0.014285714285714285,27.028791233711424
646,KyuremWhite Kyurem,Dragon,Ice,700,125,120,90,170,100,95,5,True,0.4142857142857143,0.45,0.1357142857142857,0.07142857142857142,0.014285714285714285,27.028791233711424
647,KeldeoOrdinary Forme,Water,Fighting,580,91,72,90,129,90,108,5,False,0.34655172413793106,0.4672413793103448,0.18620689655172415,0.09827586206896552,0.0,17.810733343190062
647,KeldeoResolute Forme,Water,Fighting,580,91,72,90,129,90,108,5,False,0.34655172413793106,0.4672413793103448,0.18620689655172415,0.09827586206896552,0.0,17.810733343190062
648,MeloettaAria Forme,Normal,Psychic,600,100,77,77,128,128,90,5,False,0.3416666666666667,0.5083333333333333,0.15,0.085,0.085,21.31509637166422
648,MeloettaPirouette Forme,Normal,Fighting,600,100,128,90,77,77,128,5,False,0.3416666666666667,0.445,0.21333333333333335,0.085,0.021666666666666667,21.31509637166422
649,Genesect,Bug,Steel,600,71,120,95,120,95,99,5,False,0.4,0.435,0.165,0.0,0.0,16.792855623746664
650,Chespin,Grass,,313,56,61,65,48,45,38,6,False,0.34824281150159747,0.5303514376996805,0.12140575079872204,0.04153354632587859,0.06389776357827476,9.370461864580399
651,Quilladin,Grass,,405,61,78,95,56,58,57,6,False,0.3308641975308642,0.528395061728395,0.14074074074074075,0.05432098765432099,0.09135802469135802,14.38459824488215
652,Chesnaught,Grass,Fighting,530,88,107,122,74,75,64,6,False,0.34150943396226413,0.5377358490566038,0.12075471698113208,0.062264150943396226,0.08867924528301886,20.23747898221405
653,Fennekin,Fire,,307,40,45,40,62,60,60,6,False,0.3485342019543974,0.4560260586319218,0.19543973941368079,0.05537459283387622,0.06514657980456026,9.668103341515451
654,Braixen,Fire,,409,59,59,58,90,70,73,6,False,0.3643031784841076,0.4572127139364303,0.1784841075794621,0.07579462102689487,0.029339853300733496,11.363929289153857
655,Delphox,Fire,Psychic,534,75,69,72,114,100,104,6,False,0.34269662921348315,0.46254681647940077,0.1947565543071161,0.08426966292134831,0.052434456928838954,17.587874611030557
656,Froakie,Water,,314,41,56,40,62,44,71,6,False,0.37579617834394907,0.3980891719745223,0.22611464968152867,0.01910828025477707,0.012738853503184714,11.585431464655178
657,Frogadier,Water,,405,54,63,52,83,56,97,6,False,0.36049382716049383,0.4,0.23950617283950618,0.04938271604938271,0.009876543209876543,16.760568804985905
658,Greninja,Water,Dark,530,72,95,67,103,71,122,6,False,0.37358490566037733,0.39622641509433965,0.23018867924528302,0.01509433962264151,0.007547169811320755,20.06378716881625
659,Bunnelby,Normal,,237,38,36,38,32,36,57,6,False,0.2869198312236287,0.47257383966244726,0.24050632911392406,0.016877637130801686,0.008438818565400843,8.077747210701755
660,Diggersby,Normal,Ground,423,85,56,77,50,77,78,6,False,0.25059101654846333,0.5650118203309693,0.18439716312056736,0.014184397163120567,0.0,12.789970028633114
661,Fletchling,Normal,Flying,278,45,50,43,40,38,62,6,False,0.3237410071942446,0.45323741007194246,0.22302158273381295,0.03597122302158273,0.017985611510791366,7.972173828734266
662,Fletchinder,Fire,Flying,382,62,73,55,56,52,84,6,False,0.337696335078534,0.4424083769633508,0.2198952879581152,0.04450261780104712,0.007853403141361256,11.352924243950934
663,Talonflame,Fire,Flying,499,78,81,71,74,69,126,6,False,0.3106212424849699,0.43687374749499,0.25250501002004005,0.014028056112224449,0.004008016032064128,19.573933914491715
664,Scatterbug,Bug,,200,38,35,40,27,25,35,6,False,0.31,0.515,0.175,0.04,0.075,5.497474167490214
665,Spewpa,Bug,,213,45,22,60,27,30,29,6,False,0.2300469483568075,0.6338028169014085,0.13615023474178403,0.023474178403755867,0.14084507042253522,13.022416570411705
666,Vivillon,Bug,Flying,411,80,52,50,90,50,89,6,False,0.34549878345498786,0.43795620437956206,0.21654501216545013,0.09245742092457421,0.0,18.12686771986085
667,Litleo,Fire,Normal,369,62,50,58,73,54,72,6,False,0.3333333333333333,0.4715447154471545,0.1951219512195122,0.06233062330623306,0.01084010840108401,8.597480251019288
668,Pyroar,Fire,Normal,507,86,68,72,109,66,106,6,False,0.34911242603550297,0.4418145956607495,0.20907297830374755,0.08086785009861933,0.011834319526627219,17.49047359755209
669,Flabébé,Fairy,,303,44,38,39,61,79,42,6,False,0.32673267326732675,0.5346534653465347,0.13861386138613863,0.07590759075907591,0.132013201320132,14.863265679744362
670,Floette,Fairy,,371,54,45,47,75,98,52,6,False,0.32345013477088946,0.5363881401617251,0.14016172506738545,0.08086253369272237,0.13746630727762804,18.898118660038328
671,Florges,Fairy,,552,78,65,68,112,154,75,6,False,0.32065217391304346,0.5434782608695652,0.1358695652173913,0.08514492753623189,0.15579710144927536,31.712247896777463
672,Skiddo,Grass,,350,66,65,48,62,57,52,6,False,0.3628571428571429,0.48857142857142855,0.14857142857142858,0.008571428571428572,0.025714285714285714,6.649979114420002
673,Gogoat,Grass,,531,123,100,62,97,81,68,6,False,0.3709981167608286,0.5009416195856874,0.128060263653484,0.005649717514124294,0.035781544256120526,20.710303393882636
674,Pancham,Fighting,,348,67,82,62,46,48,43,6,False,0.367816091954023,0.5086206896551724,0.1235632183908046,0.10344827586206896,0.040229885057471264,13.796134724383252
675,Pangoro,Fighting,Dark,495,95,124,78,69,71,58,6,False,0.3898989898989899,0.49292929292929294,0.11717171717171718,0.1111111111111111,0.014141414141414142,21.654483754332883
676,Furfrou,Normal,,472,75,80,60,65,90,102,6,False,0.3072033898305085,0.4766949152542373,0.21610169491525424,0.03177966101694915,0.0635593220338983,14.278966660402597
677,Espurr,Psychic,,355,62,48,54,63,60,68,6,False,0.3126760563380282,0.49577464788732395,0.19154929577464788,0.04225352112676056,0.016901408450704224,6.491447364716815
678,MeowsticMale,Psychic,,466,74,48,76,83,81,104,6,False,0.2811158798283262,0.4957081545064378,0.22317596566523606,0.07510729613733906,0.01072961373390558,16.478942792411036
678,MeowsticFemale,Psychic,,466,74,48,76,83,81,104,6,False,0.2811158798283262,0.4957081545064378,0.22317596566523606,0.07510729613733906,0.01072961373390558,16.478942792411036
679,Honedge,Steel,Ghost,325,45,80,100,35,37,28,6,False,0.35384615384615387,0.56,0.08615384615384615,0.13846153846153847,0.19384615384615383,26.453838200827413
680,Doublade,Steel,Ghost,448,59,110,150,45,49,35,6,False,0.34598214285714285,0.5758928571428571,0.078125,0.14508928571428573,0.22544642857142858,41.395115117070944
681,AegislashBlade Forme,Steel,Ghost,520,60,150,50,150,50,60,6,False,0.5769230769230769,0.3076923076923077,0.11538461538461539,0.0,0.0,44.96912521077348
681,AegislashShield Forme,Steel,Ghost,520,60,50,150,50,150,60,6,False,0.19230769230769232,0.6923076923076923,0.11538461538461539,0.0,0.0,44.96912521077348
682,Spritzee,Fairy,,341,78,52,60,63,65,23,6,False,0.33724340175953077,0.5953079178885631,0.06744868035190615,0.03225806451612903,0.01466275659824047,16.984470030655128
683,Aromatisse,Fairy,,462,101,72,72,99,89,29,6,False,0.37012987012987014,0.5670995670995671,0.06277056277056277,0.05844155844155844,0.0367965367965368,24.351591323771842
684,Swirlix,Fairy,,341,62,48,66,59,57,49,6,False,0.31378299120234604,0.5425219941348973,0.1436950146627566,0.03225806451612903,0.026392961876832845,6.517071598672383
685,Slurpuff,Fairy,,480,82,80,86,85,75,72,6,False,0.34375,0.50625,0.15,0.010416666666666666,0.022916666666666665,5.066228051190222
686,Inkay,Dark,Psychic,288,53,54,53,37,46,45,6,False,0.3159722222222222,0.5277777777777778,0.15625,0.059027777777777776,0.024305555555555556,6.0553007081949835
687,Malamar,Dark,Psychic,482,86,92,88,68,75,73,6,False,0.33195020746887965,0.516597510373444,0.15145228215767634,0.04979253112033195,0.026970954356846474,8.768630958643937
688,Binacle,Rock,Water,306,42,52,67,39,56,50,6,False,0.2973856209150327,0.5392156862745098,0.16339869281045752,0.042483660130718956,0.03594771241830065,9.201449161228174
689,Barbaracle,Rock,Water,500,72,105,115,54,86,68,6,False,0.318,0.546,0.136,0.102,0.058,21.226293966577295
690,Skrelp,Poison,Water,320,50,60,60,60,60,30,6,False,0.375,0.53125,0.09375,0.0,0.0,11.055415967851333
691,Dragalge,Poison,Dragon,494,65,75,90,97,123,44,6,False,0.3481781376518219,0.562753036437247,0.08906882591093117,0.044534412955465584,0.06680161943319839,25.004444049452932
692,Clauncher,Water,,330,50,53,62,58,63,44,6,False,0.33636363636363636,0.5303030303030303,0.13333333333333333,0.015151515151515152,0.0030303030303030303,6.733003292241386
693,Clawitzer,Water,,500,71,73,88,120,89,59,6,False,0.386,0.496,0.118,0.094,0.002,19.362047641943473
694,Helioptile,Electric,Normal,289,44,38,33,61,43,70,6,False,0.34256055363321797,0.41522491349480967,0.2422145328719723,0.07958477508650519,0.03460207612456748,13.03094607292792
695,Heliolisk,Electric,Normal,481,62,55,52,109,94,109,6,False,0.340956340956341,0.43243243243243246,0.22661122661122662,0.11226611226611227,0.08731808731808732,24.531725490791622
696,Tyrunt,Rock,Dragon,362,58,89,77,45,45,48,6,False,0.3701657458563536,0.4972375690607735,0.13259668508287292,0.12154696132596685,0.08839779005524862,16.967288790165885
697,Tyrantrum,Rock,Dragon,521,82,121,119,69,59,71,6,False,0.3646833013435701,0.4990403071017274,0.1362763915547025,0.09980806142034548,0.11516314779270634,24.388635787094685
698,Amaura,Rock,Ice,362,77,59,50,67,63,46,6,False,0.34806629834254144,0.5248618784530387,0.1270718232044199,0.022099447513812154,0.03591160220994475,10.354816378006044
699,Aurorus,Rock,Ice,521,123,77,72,99,92,58,6,False,0.3378119001919386,0.5508637236084453,0.11132437619961612,0.04222648752399232,0.03838771593090211,20.939728322550465
700,Sylveon,Fairy,,525,95,65,65,110,130,60,6,False,0.3333333333333333,0.5523809523809524,0.11428571428571428,0.08571428571428572,0.12380952380952381,26.25991876098122
701,Hawlucha,Fighting,Flying,500,78,92,75,74,63,118,6,False,0.332,0.432,0.236,0.036,0.024,17.679240808234823
702,Dedenne,Electric,Fairy,431,67,58,57,81,67,101,6,False,0.3225058004640371,0.4431554524361949,0.23433874709976799,0.05336426914153132,0.02320185614849188,15.236104780713767
703,Carbink,Rock,Fairy,500,50,50,150,50,150,50,6,False,0.2,0.7,0.1,0.0,0.0,47.14045207910317
704,Goomy,Dragon,,300,45,50,35,55,75,40,6,False,0.35,0.5166666666666667,0.13333333333333333,0.016666666666666666,0.13333333333333333,12.909944487358056
705,Sliggoo,Dragon,,452,68,75,53,83,113,60,6,False,0.3495575221238938,0.5176991150442478,0.13274336283185842,0.017699115044247787,0.13274336283185842,19.430788855719562
706,Goodra,Dragon,,600,90,100,70,110,150,80,6,False,0.35,0.5166666666666667,0.13333333333333333,0.016666666666666666,0.13333333333333333,25.81988897471611
707,Klefki,Steel,Fairy,470,57,80,91,80,87,75,6,False,0.3404255319148936,0.5,0.1595744680851064,0.0,0.00851063829787234,10.85766498326822
708,Phantump,Ghost,Grass,309,43,70,48,50,60,38,6,False,0.3883495145631068,0.4886731391585761,0.12297734627831715,0.06472491909385113,0.038834951456310676,10.673175097723576
709,Trevenant,Ghost,Grass,474,85,110,76,65,82,56,6,False,0.3691983122362869,0.5126582278481012,0.11814345991561181,0.0949367088607595,0.012658227848101266,17.029386365926403
710,PumpkabooAverage Size,Ghost,Grass,335,49,66,70,44,55,51,6,False,0.3283582089552239,0.5194029850746269,0.15223880597014924,0.06567164179104477,0.04477611940298507,9.263128821060167
710,PumpkabooSmall Size,Ghost,Grass,335,44,66,70,44,55,56,6,False,0.3283582089552239,0.5044776119402985,0.16716417910447762,0.06567164179104477,0.04477611940298507,9.872802146413258
710,PumpkabooLarge Size,Ghost,Grass,335,54,66,70,44,55,46,6,False,0.3283582089552239,0.5343283582089552,0.1373134328358209,0.06567164179104477,0.04477611940298507,9.529194905948536
710,PumpkabooSuper Size,Ghost,Grass,335,59,66,70,44,55,41,6,False,0.3283582089552239,0.5492537313432836,0.12238805970149254,0.06567164179104477,0.04477611940298507,10.605292179955356
711,GourgeistAverage Size,Ghost,Grass,494,65,90,122,58,75,84,6,False,0.29959514170040485,0.5303643724696356,0.1700404858299595,0.06477732793522267,0.0951417004048583,20.741798914805393
711,GourgeistSmall Size,Ghost,Grass,494,55,85,122,58,75,99,6,False,0.2894736842105263,0.5101214574898786,0.20040485829959515,0.05465587044534413,0.0951417004048583,23.27850701589105
711,GourgeistLarge Size,Ghost,Grass,494,75,95,122,58,75,69,6,False,0.3097165991902834,0.5506072874493927,0.1396761133603239,0.07489878542510121,0.0951417004048583,20.861980304425135
711,GourgeistSuper Size,Ghost,Grass,494,85,100,122,58,75,54,6,False,0.31983805668016196,0.5708502024291497,0.10931174089068826,0.08502024291497975,0.0951417004048583,23.598493360570476
712,Bergmite,Ice,,304,55,69,85,32,35,28,6,False,0.33223684210526316,0.5756578947368421,0.09210526315789473,0.12171052631578948,0.16447368421052633,20.98147330914162
713,Avalugg,Ice,,514,95,117,184,44,46,28,6,False,0.3132295719844358,0.632295719844358,0.054474708171206226,0.14202334630350194,0.26848249027237353,53.81036661792554
714,Noibat,Flying,Dragon,245,40,30,35,45,40,55,6,False,0.30612244897959184,0.46938775510204084,0.22448979591836735,0.061224489795918366,0.02040816326530612,7.861650943380503
715,Noivern,Flying,Dragon,535,85,70,80,97,80,123,6,False,0.3121495327102804,0.45794392523364486,0.22990654205607478,0.05046728971962617,0.0,17.121299275723466
716,Xerneas,Fairy,,680,126,131,95,131,98,99,6,True,0.38529411764705884,0.46911764705882353,0.14558823529411766,0.0,0.004411764705882353,16.131404843417148
717,Yveltal,Dark,Flying,680,126,131,95,131,98,99,6,True,0.38529411764705884,0.46911764705882353,0.14558823529411766,0.0,0.004411764705882353,16.131404843417148
718,Zygarde50% Forme,Dragon,Ground,600,108,100,121,81,95,95,6,True,0.3016666666666667,0.54,0.15833333333333333,0.03166666666666667,0.043333333333333335,12.355835328567093
719,Diancie,Rock,Fairy,600,50,100,150,100,150,50,6,True,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,0.0,40.824829046386306
719,DiancieMega Diancie,Rock,Fairy,700,50,160,110,160,110,110,6,True,0.45714285714285713,0.38571428571428573,0.15714285714285714,0.0,0.0,37.2677996249965
720,HoopaHoopa Confined,Psychic,Ghost,600,80,110,60,150,130,70,6,True,0.43333333333333335,0.45,0.11666666666666667,0.06666666666666667,0.11666666666666667,32.65986323710904
720,HoopaHoopa Unbound,Psychic,Dark,680,80,160,60,170,130,80,6,True,0.4852941176470588,0.39705882352941174,0.11764705882352941,0.014705882352941176,0.10294117647058823,42.295258468165066
721,Volcanion,Fire,Water,600,80,110,120,130,90,70,6,True,0.4,0.48333333333333334,0.11666666666666667,0.03333333333333333,0.05,21.602468994692867
